BASE_YM,CTPRVN_CD,CTPRVN_NM,SIGNGU_CD,SIGNGU_NM,SIGNGU_ACCTO_FCLTY_CO,SIGNGU_ACCTO_POPLTN_CO,PSNBY_FCLTY_CO,PSNBY_FCL_CO_RANK_CO
202009,4600000000,전라남도,4681000000,강진군,91,34749,0.00262,30
202009,4600000000,전라남도,4682000000,해남군,76,69153,0.0011,78
202009,4600000000,전라남도,4683000000,영암군,34,53998,0.00063,111
202009,4600000000,전라남도,4684000000,무안군,53,84433,0.00063,112
202009,4600000000,전라남도,4686000000,함평군,117,32209,0.00363,22
202009,4600000000,전라남도,4687000000,영광군,235,53308,0.00441,14
202009,4600000000,전라남도,4688000000,장성군,158,44810,0.00353,24
202009,4600000000,전라남도,4689000000,완도군,62,50065,0.00124,75
202009,4600000000,전라남도,4690000000,진도군,151,30300,0.00498,9
202009,4600000000,전라남도,4691000000,신안군,102,39271,0.0026,32
202009,4700000000,경상북도,4711000000,포항시,368,503731,0.00073,99
202009,4700000000,경상북도,4713000000,경주시,425,253396,0.00168,52
202009,4700000000,경상북도,4715000000,김천시,532,140468,0.00379,20
202009,4700000000,경상북도,4717000000,안동시,487,158929,0.00306,27
202009,4700000000,경상북도,4719000000,구미시,140,416626,0.00034,156
202009,4700000000,경상북도,4721000000,영주시,508,103503,0.00491,10
202009,4700000000,경상북도,4723000000,영천시,197,101693,0.00194,46
202009,4700000000,경상북도,4725000000,상주시,684,97689,0.007,3
202009,4700000000,경상북도,4728000000,문경시,337,71250,0.00473,11
202009,4700000000,경상북도,4729000000,경산시,574,262311,0.00219,40
202009,4700000000,경상북도,4772000000,군위군,160,23345,0.00685,4
202009,4700000000,경상북도,4773000000,의성군,293,51895,0.00565,8
202009,4700000000,경상북도,4775000000,청송군,16,25080,0.00064,110
202009,4700000000,경상북도,4776000000,영양군,98,16669,0.00588,7
202009,4700000000,경상북도,4777000000,영덕군,63,36592,0.00172,50
202009,4700000000,경상북도,4782000000,청도군,190,42432,0.00448,13
202009,4700000000,경상북도,4783000000,고령군,39,31394,0.00124,74
202009,4700000000,경상북도,4784000000,성주군,63,43231,0.00146,64
202009,4700000000,경상북도,4785000000,칠곡군,277,114719,0.00241,36
202009,4700000000,경상북도,4790000000,예천군,262,55416,0.00473,12
202009,4700000000,경상북도,4792000000,봉화군,292,31637,0.00923,1
202009,4700000000,경상북도,4793000000,울진군,27,48806,0.00055,123
202009,4700000000,경상북도,4794000000,울릉군,37,9191,0.00403,17
202009,4800000000,경상남도,4812000000,창원시,111,1038101,0.00011,210
202009,4800000000,경상남도,4817000000,진주시,26,347598,0.00007,219
202009,4800000000,경상남도,4822000000,통영시,291,129064,0.00225,39
202009,4800000000,경상남도,4824000000,사천시,75,111442,0.00067,107
202009,4800000000,경상남도,4825000000,김해시,52,542435,0.0001,212
202009,4800000000,경상남도,4827000000,밀양시,219,104932,0.00209,43
202009,4800000000,경상남도,4831000000,거제시,42,246231,0.00017,191
202009,4800000000,경상남도,4833000000,양산시,141,351874,0.0004,146
202009,4800000000,경상남도,4872000000,의령군,193,26839,0.00719,2
202009,4800000000,경상남도,4873000000,함안군,97,64438,0.00151,62
202009,4800000000,경상남도,4874000000,창녕군,37,61478,0.0006,117
202009,4800000000,경상남도,4882000000,고성군,108,51539,0.0021,41
202009,4800000000,경상남도,4884000000,남해군,179,42889,0.00417,15
202009,4800000000,경상남도,4885000000,하동군,34,45132,0.00075,97
202009,4800000000,경상남도,4886000000,산청군,64,34978,0.00183,48
202009,4800000000,경상남도,4887000000,함양군,93,39150,0.00238,37
202009,4800000000,경상남도,4888000000,거창군,118,61455,0.00192,47
202009,4800000000,경상남도,4889000000,합천군,159,44195,0.0036,23
202009,5000000000,제주특별자치도,5011000000,제주시,198,491446,0.0004,145
202009,5000000000,제주특별자치도,5013000000,서귀포시,264,181502,0.00145,65
202010,1100000000,서울특별시,1111000000,종로구,81,149703,0.00054,126
202010,1100000000,서울특별시,1114000000,중구,26,125641,0.00021,182
202010,1100000000,서울특별시,1117000000,용산구,28,230044,0.00012,207
202010,1100000000,서울특별시,1120000000,성동구,28,294895,0.00009,214
202010,1100000000,서울특별시,1121500000,광진구,25,347615,0.00007,220
202010,1100000000,서울특별시,1123000000,동대문구,17,343819,0.00005,227
202010,1100000000,서울특별시,1126000000,중랑구,18,395572,0.00005,228
202010,1100000000,서울특별시,1129000000,성북구,54,438973,0.00012,206
202010,1100000000,서울특별시,1130500000,강북구,53,309245,0.00017,190
202010,1100000000,서울특별시,1132000000,도봉구,98,326617,0.0003,164
202010,1100000000,서울특별시,1135000000,노원구,88,524515,0.00017,193
202010,1100000000,서울특별시,1138000000,은평구,38,481165,0.00008,217
202010,1100000000,서울특별시,1141000000,서대문구,47,312781,0.00015,200
202010,1100000000,서울특별시,1144000000,마포구,120,372905,0.00032,157
202010,1100000000,서울특별시,1147000000,양천구,27,455649,0.00006,225
202010,1100000000,서울특별시,1150000000,강서구,89,582586,0.00015,199
202010,1100000000,서울특별시,1153000000,구로구,50,405481,0.00012,204
202010,1100000000,서울특별시,1154500000,금천구,43,232173,0.00019,185
202010,1100000000,서울특별시,1156000000,영등포구,79,376924,0.00021,179
202010,1100000000,서울특별시,1159000000,동작구,66,392674,0.00017,192
202010,1100000000,서울특별시,1162000000,관악구,21,497082,0.00004,229
202010,1100000000,서울특별시,1165000000,서초구,204,425558,0.00048,130
202010,1100000000,서울특별시,1168000000,강남구,165,540127,0.00031,162
202010,1100000000,서울특별시,1171000000,송파구,46,668920,0.00007,221
202010,1100000000,서울특별시,1174000000,강동구,28,458495,0.00006,224
202010,2600000000,부산광역시,2611000000,중구,13,41547,0.00031,160
202010,2600000000,부산광역시,2614000000,서구,47,107996,0.00044,138
202010,2600000000,부산광역시,2617000000,동구,66,89205,0.00074,98
202010,2600000000,부산광역시,2620000000,영도구,44,113909,0.00039,149
202010,2600000000,부산광역시,2623000000,부산진구,31,358317,0.00009,216
202010,2600000000,부산광역시,2626000000,동래구,37,271633,0.00014,201
202010,2600000000,부산광역시,2629000000,남구,85,268711,0.00032,159
202010,2600000000,부산광역시,2632000000,북구,71,285507,0.00025,174
202010,2600000000,부산광역시,2635000000,해운대구,81,402820,0.0002,183
202010,2600000000,부산광역시,2638000000,사하구,52,313677,0.00017,195
202010,2600000000,부산광역시,2641000000,금정구,69,233601,0.0003,165
202010,2600000000,부산광역시,2644000000,강서구,181,136485,0.00133,72
202010,2600000000,부산광역시,2647000000,연제구,35,210191,0.00017,194
202010,2600000000,부산광역시,2650000000,수영구,76,177085,0.00043,139
202010,2600000000,부산광역시,2653000000,사상구,102,213747,0.00048,131
202010,2600000000,부산광역시,2671000000,기장군,125,173167,0.00072,101
202010,2700000000,대구광역시,2711000000,중구,34,76849,0.00044,136
202010,2700000000,대구광역시,2714000000,동구,83,342552,0.00024,176
202010,2700000000,대구광역시,2717000000,서구,89,171576,0.00052,128
202010,2700000000,대구광역시,2720000000,남구,57,146513,0.00039,147
202010,2700000000,대구광역시,2723000000,북구,136,440832,0.00031,161
202010,2700000000,대구광역시,2726000000,수성구,57,425639,0.00013,202
202010,2700000000,대구광역시,2729000000,달서구,202,561568,0.00036,152
202010,2700000000,대구광역시,2771000000,달성군,156,258642,0.0006,116
202010,2800000000,인천광역시,2811000000,중구,22,139391,0.00016,196
202010,2800000000,인천광역시,2814000000,동구,48,62802,0.00076,96
202010,2800000000,인천광역시,2817700000,미추홀구,121,402662,0.0003,163
202010,2800000000,인천광역시,2818500000,연수구,46,383529,0.00012,208
202010,2800000000,인천광역시,2820000000,남동구,48,527080,0.00009,215
202010,2800000000,인천광역시,2823700000,부평구,134,496958,0.00027,171
202010,2800000000,인천광역시,2824500000,계양구,16,297282,0.00005,226
202010,2800000000,인천광역시,2826000000,서구,219,542982,0.0004,144
202010,2800000000,인천광역시,2871000000,강화군,172,69069,0.00249,34
202010,2800000000,인천광역시,2872000000,옹진군,75,20478,0.00366,21
202010,2900000000,광주광역시,2911000000,동구,70,102151,0.00069,106
202010,2900000000,광주광역시,2914000000,서구,162,297527,0.00054,125
202010,2900000000,광주광역시,2915500000,남구,152,215072,0.00071,104
202010,2900000000,광주광역시,2917000000,북구,188,431684,0.00044,137
202010,2900000000,광주광역시,2920000000,광산구,172,406560,0.00042,141
202010,3000000000,대전광역시,3011000000,동구,99,222850,0.00044,135
202010,3000000000,대전광역시,3014000000,중구,109,236825,0.00046,133
202010,3000000000,대전광역시,3017000000,서구,74,479806,0.00015,198
202010,3000000000,대전광역시,3020000000,유성구,226,352231,0.00064,108
202010,3000000000,대전광역시,3023000000,대덕구,31,175844,0.00018,188
202010,3100000000,울산광역시,3111000000,중구,85,218571,0.00039,148
202010,3100000000,울산광역시,3114000000,남구,34,321134,0.00011,211
202010,3100000000,울산광역시,3117000000,동구,46,157319,0.00029,168
202010,3100000000,울산광역시,3120000000,북구,47,218949,0.00021,178
202010,3100000000,울산광역시,3171000000,울주군,84,222608,0.00038,151
202010,3600000000,세종특별자치시,3611000000,세종시,73,351007,0.00021,181
202010,4100000000,경기도,4111000000,수원시,247,1187638,0.00021,180
202010,4100000000,경기도,4113000000,성남시,235,941480,0.00025,173
202010,4100000000,경기도,4115000000,의정부시,135,459418,0.00029,166
202010,4100000000,경기도,4117000000,안양시,34,552154,0.00006,223
202010,4100000000,경기도,4119000000,부천시,379,821068,0.00046,132
202010,4100000000,경기도,4121000000,광명시,29,302761,0.0001,213
202010,4100000000,경기도,4122000000,평택시,226,531655,0.00043,140
202010,4100000000,경기도,4125000000,동두천시,128,93915,0.00136,69
202010,4100000000,경기도,4127000000,안산시,113,653383,0.00017,189
202010,4100000000,경기도,4128000000,고양시,305,1076564,0.00028,169
202010,4100000000,경기도,4129000000,과천시,49,62011,0.00079,93
202010,4100000000,경기도,4131000000,구리시,53,197781,0.00027,172
202010,4100000000,경기도,4136000000,남양주시,142,711815,0.0002,184
202010,4100000000,경기도,4137000000,오산시,80,229424,0.00035,154
202010,4100000000,경기도,4139000000,시흥시,157,495391,0.00032,158
202010,4100000000,경기도,4141000000,군포시,30,274620,0.00011,209
202010,4100000000,경기도,4143000000,의왕시,21,163960,0.00013,203
202010,4100000000,경기도,4145000000,하남시,51,288922,0.00018,187
202010,4100000000,경기도,4146000000,용인시,264,1075490,0.00025,175
202010,4100000000,경기도,4148000000,파주시,110,463155,0.00024,177
202010,4100000000,경기도,4150000000,이천시,120,219513,0.00055,124
202010,4100000000,경기도,4155000000,안성시,77,186695,0.00041,142
202010,4100000000,경기도,4157000000,김포시,36,467084,0.00008,218
202010,4100000000,경기도,4159000000,화성시,296,850050,0.00035,155
202010,4100000000,경기도,4161000000,광주시,59,380821,0.00015,197
202010,4100000000,경기도,4163000000,양주시,200,230005,0.00087,89
202010,4100000000,경기도,4165000000,포천시,102,147578,0.00069,105
202010,4100000000,경기도,4167000000,여주시,69,111605,0.00062,113
202010,4100000000,경기도,4180000000,연천군,78,43574,0.00179,49
202010,4100000000,경기도,4182000000,가평군,76,62476,0.00122,76
202010,4100000000,경기도,4183000000,양평군,92,118609,0.00078,95
202010,4200000000,강원도,4211000000,춘천시,205,282320,0.00073,100
202010,4200000000,강원도,4213000000,원주시,350,353553,0.00099,82
202010,4200000000,강원도,4215000000,강릉시,354,213070,0.00166,53
202010,4200000000,강원도,4217000000,동해시,80,90626,0.00088,87
202010,4200000000,강원도,4219000000,태백시,150,42901,0.0035,25
202010,4200000000,강원도,4221000000,속초시,72,82538,0.00087,88
202010,4200000000,강원도,4223000000,삼척시,89,65544,0.00136,71
202010,4200000000,강원도,4272000000,홍천군,169,69163,0.00244,35
202010,4200000000,강원도,4273000000,횡성군,144,46514,0.0031,26
202010,4200000000,강원도,4275000000,영월군,153,38712,0.00395,18
202010,4200000000,강원도,4276000000,평창군,96,41708,0.0023,38
202010,4200000000,강원도,4277000000,정선군,72,36950,0.00195,44
202010,4200000000,강원도,4278000000,철원군,32,44749,0.00072,102
202010,4200000000,강원도,4279000000,화천군,39,24897,0.00157,58
202010,4200000000,강원도,4280000000,양구군,57,22276,0.00256,33
202010,4200000000,강원도,4281000000,인제군,41,31570,0.0013,73
202010,4200000000,강원도,4282000000,고성군,56,26781,0.00209,42
202010,4200000000,강원도,4283000000,양양군,78,27964,0.00279,28
202010,4300000000,충청북도,4311000000,청주시,867,844486,0.00103,81
202010,4300000000,충청북도,4313000000,충주시,321,210246,0.00153,61
202010,4300000000,충청북도,4315000000,제천시,39,133203,0.00029,167
202010,4300000000,충청북도,4372000000,보은군,51,32476,0.00157,57
202010,4300000000,충청북도,4373000000,옥천군,299,50696,0.0059,6
202010,4300000000,충청북도,4374000000,영동군,73,47603,0.00153,60
202010,4300000000,충청북도,4374500000,증평군,10,37011,0.00027,170
202010,4300000000,충청북도,4375000000,진천군,214,83090,0.00258,32
202010,4300000000,충청북도,4376000000,괴산군,23,37447,0.00061,114
202010,4300000000,충청북도,4377000000,음성군,129,93579,0.00138,68
202010,4300000000,충청북도,4380000000,단양군,31,29265,0.00106,80
202010,4400000000,충청남도,4413000000,천안시,122,658911,0.00019,186
202010,4400000000,충청남도,4415000000,공주시,75,104972,0.00071,103
202010,4400000000,충청남도,4418000000,보령시,61,100336,0.00061,115
202010,4400000000,충청남도,4420000000,아산시,170,314552,0.00054,127
202010,4400000000,충청남도,4421000000,서산시,103,175426,0.00059,119
202010,4400000000,충청남도,4423000000,논산시,66,117030,0.00056,121
202010,4400000000,충청남도,4425000000,계룡시,42,42767,0.00098,83
202010,4400000000,충청남도,4427000000,당진시,76,166073,0.00046,134
202010,4400000000,충청남도,4471000000,금산군,72,51476,0.0014,67
202010,4400000000,충청남도,4476000000,부여군,59,65528,0.0009,85
202010,4400000000,충청남도,4477000000,서천군,29,51933,0.00056,122
202010,4400000000,충청남도,4479000000,청양군,42,30823,0.00136,70
202010,4400000000,충청남도,4480000000,홍성군,38,99844,0.00038,150
202010,4400000000,충청남도,4481000000,예산군,207,78286,0.00264,29
202010,4400000000,충청남도,4482500000,태안군,22,62390,0.00035,153
202010,4500000000,전라북도,4511000000,전주시,42,657185,0.00006,222
